TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
1372656902620000184,A,31954.0,,20000184,1372656902,A,False,"[[-8.655408, 41.1534], [-8.635959, 41.158836]]"
1372655979620000502,C,,,20000502,1372655979,A,False,"[[-8.681769, 41.159637], [-8.659629, 41.160204], [-8.641755, 41.151078], [-8.6283, 41.13576]]"
1372650808620000400,C,,,20000400,1372650808,A,False,"[[-8.630127, 41.169213], [-8.62812, 41.1921], [-8.644878, 41.203836], [-8.656794, 41.21766], [-8.667972, 41.230134]]"
1372653015620000128,A,47490.0,,20000128,1372653015,A,False,"[[-8.609256, 41.179401], [-8.626662, 41.189364], [-8.643744, 41.204133], [-8.657307, 41.218182], [-8.667891, 41.228748]]"
1372656286620000520,A,61699.0,,20000520,1372656286,A,False,"[[-8.642142, 41.164992], [-8.620848, 41.173524], [-8.606493, 41.172246], [-8.589114, 41.168187], [-8.5842, 41.148756]]"
1372659776620000015,B,,51.0,20000015,1372659776,A,False,"[[-8.621037, 41.161059], [-8.620299, 41.181084]]"
1372638021620000256,C,,,20000256,1372638021,A,False,"[[-8.609652, 41.151267], [-8.604531, 41.170995], [-8.58465, 41.174046], [-8.565282, 41.181048]]"
1372652519620000235,C,,,20000235,1372652519,A,False,"[[-8.645247, 41.162553], [-8.658612, 41.180616], [-8.657784, 41.200668], [-8.660772, 41.221872]]"
1372650650620000625,A,2002.0,,20000625,1372650650,A,False,"[[-8.626761, 41.175594], [-8.60625, 41.184378]]"
1372655154620000196,B,,6.0,20000196,1372655154,A,False,"[[-8.582589, 41.180409], [-8.603406, 41.171508], [-8.620425, 41.173686], [-8.633214, 41.171841], [-8.653401, 41.176368], [-8.665947, 41.18661], [-8.685162, 41.180472]]"
1372652447620000517,A,3239.0,,20000517,1372652447,A,False,"[[-8.569737, 41.160915], [-8.591679, 41.169888]]"
1372658147620000285,B,,57.0,20000285,1372658147,A,False,"[[-8.610885, 41.145615]]"
1372653088620000154,A,50872.0,,20000154,1372653088,A,False,"[[-8.645292, 41.166189], [-8.660736, 41.18238], [-8.653383, 41.202162], [-8.66142, 41.22252]]"
1372658372620000331,B,,57.0,20000331,1372658372,A,False,"[[-8.610849, 41.145588]]"
1372656387620000571,C,,,20000571,1372656387,A,False,"[[-8.587188, 41.146533], [-8.586963, 41.167134], [-8.601507, 41.171454], [-8.622036, 41.174154], [-8.628417, 41.194215], [-8.644788, 41.17122], [-8.627265, 41.206806], [-8.641629, 41.204682], [-8.658351, 41.219298], [-8.667432, 41.235201]]"
1372643636620000060,C,,,20000060,1372643636,A,False,"[[-8.654292, 41.186421], [-8.641755, 41.16681], [-8.620839, 41.162904]]"
1372649477620000333,C,,,20000333,1372649477,A,False,"[[-8.596287, 41.153337], [-8.593515, 41.175972], [-8.588295, 41.197302], [-8.608815, 41.200704], [-8.620542, 41.203899], [-8.63604, 41.206302], [-8.65134, 41.204547], [-8.66016, 41.221179], [-8.669772, 41.239044]]"
1372637721620000678,C,,,20000678,1372637721,A,False,"[[-8.585631, 41.148603], [-8.5932, 41.170905], [-8.610039, 41.174235], [-8.624547, 41.173263], [-8.638398, 41.170023]]"
1372654856620000901,C,,,20000901,1372654856,A,False,"[[-8.613054, 41.14053], [-8.590743, 41.140197], [-8.581392, 41.161347], [-8.594136, 41.171589], [-8.594757, 41.188491], [-8.611263, 41.200992], [-8.623233, 41.205078], [-8.645391, 41.203719], [-8.657658, 41.218569], [-8.667432, 41.231484]]"
1372656327620000435,A,14434.0,,20000435,1372656327,A,False,"[[-8.637957, 41.15295], [-8.62776, 41.134419]]"
1372649382620000233,B,,27.0,20000233,1372649382,A,False,"[[-8.608716, 41.14755], [-8.59716, 41.130891]]"
1372658138620000397,C,,,20000397,1372658138,A,False,"[[-8.606565, 41.144688], [-8.625816, 41.150196], [-8.647029, 41.154246], [-8.668143, 41.15178]]"
1372656682620000565,A,35486.0,,20000565,1372656682,A,False,"[[-8.622873, 41.164164], [-8.602542, 41.163111]]"
1372656577620000421,A,56570.0,,20000421,1372656577,A,False,"[[-8.587332, 41.179779], [-8.582751, 41.158521]]"
1372657135620000229,B,,18.0,20000229,1372657135,A,False,"[[-8.619858, 41.148027], [-8.606295, 41.165082]]"
1372637369620000381,B,,53.0,20000381,1372637369,A,False,"[[-8.61399, 41.141313]]"
1372657532620000073,B,,42.0,20000073,1372657532,A,False,"[[-8.611272, 41.171994], [-8.5995, 41.15457]]"
1372640610620000161,C,,,20000161,1372640610,A,False,"[[-8.591211, 41.105682]]"
1372655112620000086,C,,,20000086,1372655112,A,False,"[[-8.628219, 41.151627], [-8.64774, 41.159142], [-8.655795, 41.178303], [-8.660961, 41.198382], [-8.658594, 41.219595], [-8.668665, 41.238594]]"
1372656241620000539,A,2002.0,,20000539,1372656241,A,False,"[[-8.606907, 41.145732], [-8.606376, 41.165946], [-8.603973, 41.115735], [-8.593992, 41.185341], [-8.587836, 41.198121], [-8.599212, 41.121576], [-8.611317, 41.201001], [-8.62812, 41.206995], [-8.640972, 41.204862], [-8.659944, 41.220918], [-8.668044, 41.237712]]"
1372656183620000195,B,,34.0,20000195,1372656183,A,False,"[[-8.615556, 41.140701], [-8.6283, 41.156802]]"
1372658074620000242,A,19252.0,,20000242,1372658074,A,False,"[[-8.611623, 41.183874], [-8.627706, 41.197095], [-8.648937, 41.203107], [-8.65854, 41.219505], [-8.668071, 41.237784]]"
1372656661620000013,B,,1.0,20000013,1372656661,A,False,"[[-8.616105, 41.178699], [-8.627724, 41.197131], [-8.647641, 41.203296], [-8.659539, 41.220522], [-8.669295, 41.238837]]"
1372657945620000398,B,,36.0,20000398,1372657945,A,False,"[[-8.649891, 41.154309], [-8.671293, 41.149053], [-8.686242, 41.163804]]"
1372660341620000496,B,,57.0,20000496,1372660341,A,False,"[[-8.610705, 41.145516], [-8.606493, 41.165514], [-8.593587, 41.184099], [-8.587044, 41.199174], [-8.607573, 41.200425], [-8.620209, 41.203737], [-8.632062, 41.207283], [-8.643906, 41.204034], [-8.658549, 41.219433], [-8.668098, 41.229972]]"
1372637345620000589,C,,,20000589,1372637345,A,False,"[[-8.630784, 41.154795], [-8.646003, 41.141169]]"
1372659665620000367,B,,51.0,20000367,1372659665,A,False,"[[-8.621019, 41.161059], [-8.599176, 41.158908]]"
1372650181620000560,B,,23.0,20000560,1372650181,A,False,"[[-8.612424, 41.145975], [-8.632224, 41.152662], [-8.653968, 41.152167]]"
1372654423620000620,A,2002.0,,20000620,1372654423,A,False,"[[-8.612136, 41.148387], [-8.606457, 41.167908], [-8.629623, 41.172588], [-8.65188, 41.175198], [-8.66691, 41.188473], [-8.651727, 41.201901], [-8.661555, 41.222655]]"
1372660632620000662,C,,,20000662,1372660632,A,False,"[[-8.579025, 41.146308], [-8.584578, 41.166747], [-8.60715, 41.172813], [-8.62389, 41.185278], [-8.627238, 41.207697], [-8.634645, 41.22666]]"
1372653190620000279,B,,24.0,20000279,1372653190,A,False,"[[-8.58924, 41.16969], [-8.586387, 41.149089]]"
1372659445620000076,A,24583.0,,20000076,1372659445,A,False,"[[-8.608221, 41.156874], [-8.61417, 41.13756]]"
1372657891620000534,C,,,20000534,1372657891,A,False,"[[-8.613765, 41.150052], [-8.604828, 41.17068], [-8.594028, 41.190327], [-8.612523, 41.20119], [-8.628804, 41.207139], [-8.646102, 41.203584], [-8.655876, 41.216715], [-8.666289, 41.22738]]"
1372659423620000351,C,,,20000351,1372659423,A,False,"[[-8.610741, 41.145507], [-8.632116, 41.152734], [-8.646255, 41.170581], [-8.657829, 41.179959], [-8.674074, 41.189436], [-8.686431, 41.198778], [-8.690463, 41.212566], [-8.695143, 41.229612], [-8.678547, 41.229783]]"
1372654224620000451,B,,21.0,20000451,1372654224,A,False,"[[-8.628849, 41.160996], [-8.63577, 41.181102]]"
1372658278620000529,B,,36.0,20000529,1372658278,A,False,"[[-8.649477, 41.154228], [-8.628831, 41.152473]]"
1372660434620000128,B,,11.0,20000128,1372660434,A,False,"[[-8.613333, 41.166864], [-8.634465, 41.163705], [-8.652681, 41.175828], [-8.666091, 41.186673], [-8.67987, 41.192415]]"
1372656695620000042,C,,,20000042,1372656695,A,False,"[[-8.694846, 41.186916], [-8.680455, 41.171895], [-8.660961, 41.176854], [-8.6409, 41.172795]]"
1372653597620000477,C,,,20000477,1372653597,A,False,"[[-8.670006, 41.2371]]"
1372661440620000408,A,54140.0,,20000408,1372661440,A,False,"[[-8.569971, 41.160735], [-8.588997, 41.168259], [-8.609418, 41.174064], [-8.628615, 41.167521]]"
1372661219620000674,B,,8.0,20000674,1372661219,A,False,"[[-8.568369, 41.1516], [-8.584524, 41.16465]]"
1372660990620000901,A,47175.0,,20000901,1372660990,A,False,"[[-8.608203, 41.183262]]"
1372657272620000304,C,,,20000304,1372657272,A,False,"[[-8.593821, 41.139999], [-8.614557, 41.141286]]"
1372657019620000071,A,28709.0,,20000071,1372657019,A,False,"[[-8.619255, 41.141988], [-8.636364, 41.152563]]"
1372658507620000341,A,44023.0,,20000341,1372658507,A,False,"[[-8.595252, 41.153967], [-8.61444, 41.143464]]"
1372659729620000038,A,2001.0,,20000038,1372659729,A,False,"[[-8.597925, 41.174685]]"
1372657707620000137,A,11251.0,,20000137,1372657707,A,False,"[[-8.576019, 41.160339], [-8.594289, 41.171616]]"
1372659738620000152,A,13003.0,,20000152,1372659738,A,False,"[[-8.609454, 41.167242], [-8.631216, 41.164902], [-8.652492, 41.175657], [-8.665236, 41.186061], [-8.655345, 41.201811], [-8.663733, 41.224968]]"
1372658372620000618,B,,55.0,20000618,1372658372,A,False,"[[-8.569764, 41.166054], [-8.590896, 41.169429], [-8.606718, 41.172471], [-8.624934, 41.173209], [-8.640225, 41.168709]]"
1372660022620000570,A,45778.0,,20000570,1372660022,A,False,"[[-8.602848, 41.147937]]"
1372659710620000179,B,,7.0,20000179,1372659710,A,False,"[[-8.639856, 41.15988], [-8.627778, 41.142456]]"
1372660017620000621,C,,,20000621,1372660017,A,False,"[[-8.591256, 41.162742], [-8.612118, 41.162841], [-8.633169, 41.163957]]"
1372661741620000120,A,2002.0,,20000120,1372661741,A,False,"[[-8.624322, 41.1795], [-8.644185, 41.183757], [-8.66565, 41.186295], [-8.681877, 41.194359]]"
1372660002620000320,B,,9.0,20000320,1372660002,A,False,"[[-8.60652, 41.144526], [-8.592687, 41.1597]]"
1372661494620000166,A,35498.0,,20000166,1372661494,A,False,"[[-8.642124, 41.164938], [-8.621604, 41.17347]]"
1372656105620000151,A,2002.0,,20000151,1372656105,A,False,"[[-8.606934, 41.145633], [-8.626293, 41.153184], [-8.644716, 41.169312], [-8.655795, 41.178339], [-8.667513, 41.189886], [-8.654706, 41.201946], [-8.662662, 41.223798]]"
1372649766620000089,B,,18.0,20000089,1372649766,A,False,"[[-8.619768, 41.148072], [-8.599149, 41.148036], [-8.588943, 41.165613], [-8.575326, 41.180553], [-8.554923, 41.186538]]"
1372660088620000515,B,,18.0,20000515,1372660088,A,False,"[[-8.619867, 41.148]]"
1372658869620000005,B,,15.0,20000005,1372658869,A,False,"[[-8.585604, 41.148585], [-8.591391, 41.169762], [-8.592444, 41.191803], [-8.610615, 41.200947], [-8.625699, 41.206194], [-8.641107, 41.204835], [-8.659737, 41.220747], [-8.668827, 41.238675]]"
1372649947620000360,C,,,20000360,1372649947,A,False,"[[-8.668233, 41.14782], [-8.646984, 41.148459], [-8.668485, 41.147973]]"
1372650914620000434,C,,,20000434,1372650914,A,False,"[[-8.607033, 41.145921], [-8.585253, 41.146695], [-8.585667, 41.166774], [-8.594271, 41.186169], [-8.611263, 41.200974], [-8.62488, 41.205807], [-8.637543, 41.205843], [-8.649711, 41.20326], [-8.658864, 41.21982], [-8.669403, 41.238864]]"
1372656964620000549,B,,52.0,20000549,1372656964,A,False,"[[-8.613261, 41.154408], [-8.630172, 41.165091], [-8.650098, 41.173704], [-8.665389, 41.186196], [-8.651979, 41.202027], [-8.660988, 41.222043]]"
1372658600620000239,B,,36.0,20000239,1372658600,A,False,"[[-8.649558, 41.154246], [-8.628696, 41.152455]]"
1372661123620000484,B,,3.0,20000484,1372661123,A,False,"[[-8.665497, 41.170779], [-8.655048, 41.152932], [-8.633385, 41.152617]]"
1372660942620000060,C,,,20000060,1372660942,A,False,"[[-8.6526, 41.169285], [-8.666982, 41.187357], [-8.682633, 41.195223]]"
1372657240620000075,C,,,20000075,1372657240,A,False,"[[-8.589123, 41.18184], [-8.600832, 41.198868], [-8.61822, 41.202873], [-8.634672, 41.206671], [-8.650854, 41.203935], [-8.659665, 41.220675], [-8.669097, 41.238756]]"
1372645110620000542,C,,,20000542,1372645110,A,False,"[[-8.637273, 41.163993], [-8.61426, 41.162121]]"
1372657568620000391,A,14203.0,,20000391,1372657568,A,False,"[[-8.638389, 41.154021], [-8.647911, 41.171922], [-8.660358, 41.182074], [-8.655102, 41.201856], [-8.661888, 41.222997]]"
1372660188620000247,B,,56.0,20000247,1372660188,A,False,"[[-8.591274, 41.162724]]"
1372661291620000131,B,,35.0,20000131,1372661291,A,False,"[[-8.649927, 41.167467]]"
1372652035620000577,C,,,20000577,1372652035,A,False,"[[-8.649882, 41.166234], [-8.66448, 41.18544], [-8.65323, 41.202162], [-8.660259, 41.221296], [-8.668035, 41.237703]]"
1372650962620000503,A,44128.0,,20000503,1372650962,A,False,"[[-8.638191, 41.170626], [-8.657577, 41.17977], [-8.668953, 41.188554], [-8.687628, 41.180796]]"
1372653445620000454,C,,,20000454,1372653445,A,False,"[[-8.591157,41.153769]]"
1372658821620000153,A,47337.0,,20000153,1372658821,A,False,"[[-8.661204, 41.157288], [-8.64261, 41.166729], [-8.627067, 41.17293], [-8.609508, 41.173947]]"
1372658184620000346,A,16138.0,,20000346,1372658184,A,False,"[[-8.683506, 41.159106], [-8.664111, 41.17185], [-8.643627, 41.167224], [-8.621928, 41.173407]]"
1372658043620000436,A,15540.0,,20000436,1372658043,A,False,"[[-8.684973, 41.166603], [-8.663319, 41.163444], [-8.640612, 41.168151], [-8.623188, 41.173218], [-8.608761, 41.173686], [-8.591337, 41.169528], [-8.582832, 41.151105]]"
1372656129620000307,B,,,20000307,1372656129,A,False,"[[-8.63064, 41.154714], [-8.646345, 41.170671], [-8.66061, 41.182245], [-8.654085, 41.202027], [-8.66322, 41.224419]]"
1372661209620000296,B,,16.0,20000296,1372661209,A,False,"[[-8.627751, 41.175378]]"
1372661020620000058,A,4593.0,,20000058,1372661020,A,False,"[[-8.623035, 41.169798], [-8.603892, 41.176575]]"
1372658465620000653,B,,16.0,20000653,1372658465,A,False,"[[-8.627751, 41.175387], [-8.608968, 41.184549]]"
1372660924620000331,B,,57.0,20000331,1372660924,A,False,"[[-8.610939, 41.145651], [-8.628165, 41.156451]]"
1372656963620000432,B,,7.0,20000432,1372656963,A,False,"[[-8.639784, 41.159799], [-8.632737, 41.139918], [-8.619723, 41.124069]]"
1372659411620000429,B,,57.0,20000429,1372659411,A,False,"[[-8.610174, 41.146272]]"
1372661911620000496,C,,,20000496,1372661911,A,False,"[[-8.669259, 41.236668]]"
1372659128620000268,B,,15.0,20000268,1372659128,A,False,"[[-8.585667, 41.148549]]"
1372655604620000007,A,59513.0,,20000007,1372655604,A,False,"[[-8.637408, 41.185521], [-8.625492, 41.168592], [-8.61003, 41.154507]]"
1372662532620000051,B,,34.0,20000051,1372662532,A,False,"[[-8.615601, 41.140692]]"
1372658151620000286,A,2002.0,,20000286,1372658151,A,False,"[[-8.614089, 41.140728], [-8.632098, 41.152806], [-8.646381, 41.17068], [-8.657316, 41.179635], [-8.655633, 41.201703], [-8.661537, 41.2227]]"
1372659204620000514,A,45889.0,,20000514,1372659204,A,False,"[[-8.592678, 41.161689]]"
1372661638620000161,B,,7.0,20000161,1372661638,A,False,"[[-8.639883, 41.159736], [-8.660709, 41.163264], [-8.682399, 41.166954]]"
1372661443620000565,B,,17.0,20000565,1372661443,A,False,"[[-8.632287, 41.164461], [-8.653716, 41.166972]]"
1372652681620000067,B,,21.0,20000067,1372652681,A,False,"[[-8.628849, 41.160969], [-8.60913, 41.173857], [-8.593335, 41.170887], [-8.581419, 41.163336]]"
1372661636620000073,A,43752.0,,20000073,1372661636,A,False,"[[-8.614305, 41.162544], [-8.609202, 41.182245]]"
1372662153620000351,C,,,20000351,1372662153,A,False,"[[-8.670015, 41.236965], [-8.649639, 41.239764], [-8.633502, 41.239962], [-8.616294, 41.239242], [-8.603721, 41.240241], [-8.591634, 41.237739], [-8.57457, 41.239341], [-8.575641, 41.216472], [-8.584461, 41.202099], [-8.594244, 41.19003], [-8.590365, 41.16888]]"
1372657987620000623,A,35205.0,,20000623,1372657987,A,False,"[[-8.568495, 41.167656], [-8.589699, 41.168628], [-8.606385, 41.172264], [-8.623728, 41.173362], [-8.640783, 41.168277], [-8.660286, 41.160159]]"
1372659474620000178,A,2002.0,,20000178,1372659474,A,False,"[[-8.606862, 41.14566], [-8.586261, 41.147829]]"
1372661941620000021,B,,33.0,20000021,1372661941,A,False,"[[-8.600076, 41.182677], [-8.620029, 41.173668], [-8.637192, 41.170752], [-8.656317, 41.178798], [-8.669376, 41.188743]]"
1372663182620000247,A,61064.0,,20000247,1372663182,A,False,"[[-8.593767, 41.157639], [-8.612091, 41.147955]]"
1372653846620000476,A,12880.0,,20000476,1372653846,A,False,"[[-8.598717, 41.16501], [-8.616861, 41.174046], [-8.63181, 41.172111], [-8.646822, 41.164884]]"
1372657983620000190,C,,,20000190,1372657983,A,False,"[[-8.607249, 41.145723], [-8.592219, 41.16051], [-8.59293, 41.181435], [-8.587422, 41.198724], [-8.608806, 41.200695], [-8.624574, 41.205672], [-8.604513, 41.136102], [-8.639721, 41.205222], [-8.659116, 41.220081], [-8.667774, 41.236227]]"
1372657632620000046,B,,40.0,20000046,1372657632,A,False,"[[-8.674092, 41.153832], [-8.655615, 41.16213], [-8.634978, 41.17131], [-8.618922, 41.173704], [-8.604315, 41.17149], [-8.583507, 41.17626]]"
1372660271620000344,B,,9.0,20000344,1372660271,A,False,"[[-8.606493, 41.144634], [-8.62587, 41.151465]]"
1372660585620000015,C,,,20000015,1372660585,A,False,"[[-8.604873, 41.180175], [-8.611632, 41.160492]]"
1372660605620000359,B,,53.0,20000359,1372660605,A,False,"[[-8.614062, 41.141277]]"
1372661504620000470,B,,3.0,20000470,1372661504,A,False,"[[-8.665623, 41.170644]]"
1372661705620000539,B,,9.0,20000539,1372661705,A,False,"[[-8.606493, 41.144544]]"
1372654299620000325,A,6584.0,,20000325,1372654299,A,False,"[[-8.611515, 41.149017], [-8.628777, 41.159259], [-8.647101, 41.17131], [-8.660403, 41.182119], [-8.654157, 41.202009], [-8.662122, 41.223267]]"
1372662071620000662,C,,,20000662,1372662071,A,False,"[[-8.641611, 41.156559], [-8.620776, 41.155875]]"
1372662631620000621,A,46490.0,,20000621,1372662631,A,False,"[[-8.611902, 41.159079]]"
1372660620620000114,B,,21.0,20000114,1372660620,A,False,"[[-8.62866, 41.160825], [-8.647713, 41.171778], [-8.660736, 41.182335], [-8.654544, 41.201955], [-8.660808, 41.221845]]"
1372659809620000188,B,,47.0,20000188,1372659809,A,False,"[[-8.654733, 41.173533], [-8.636913, 41.163516]]"
1372659280620000026,A,34861.0,,20000026,1372659280,A,False,"[[-8.570205, 41.159583], [-8.5905, 41.16303], [-8.609976, 41.157207]]"
1372656127620000472,B,,21.0,20000472,1372656127,A,False,"[[-8.628912, 41.161041], [-8.610732, 41.152176]]"
1372659155620000372,B,,36.0,20000372,1372659155,A,False,"[[-8.649333, 41.154363], [-8.628696, 41.157063]]"
1372659774620000231,A,57251.0,,20000231,1372659774,A,False,"[[-8.646642, 41.175711], [-8.690391, 41.206878], [-8.65179, 41.17617], [-8.686332, 41.198562], [-8.650557, 41.178294], [-8.628705, 41.17266], [-8.613333, 41.17446], [-8.597628, 41.171526], [-8.581995, 41.164452]]"
1372660899620000285,B,,57.0,20000285,1372660899,A,False,"[[-8.610831, 41.145615]]"
1372662840620000360,B,,14.0,20000360,1372662840,A,False,"[[-8.611128, 41.149395], [-8.631396, 41.152662], [-8.651997, 41.152383]]"
1372656348620000010,A,63882.0,,20000010,1372656348,A,False,"[[-8.601885, 41.181777], [-8.587881, 41.196177], [-8.568513, 41.199642], [-8.5518, 41.200974], [-8.529138, 41.203197], [-8.515026, 41.198859], [-8.497386, 41.189301]]"
1372660832620000077,A,8347.0,,20000077,1372660832,A,False,"[[-8.595972, 41.157027], [-8.608608, 41.173758], [-8.628759, 41.179635], [-8.639676, 41.1966], [-8.657946, 41.206095]]"
1372662567620000570,B,,52.0,20000570,1372662567,A,False,"[[-8.613297, 41.154372]]"
1372662642620000320,B,,56.0,20000320,1372662642,A,False,"[[-8.591301, 41.162616], [-8.611893, 41.162796]]"
1372655852620000540,C,,,20000540,1372655852,A,False,"[[-8.624322, 41.179554], [-8.604117, 41.1714], [-8.592633, 41.191749], [-8.614575, 41.201586], [-8.625861, 41.206203], [-8.64315, 41.204259], [-8.65764, 41.218578], [-8.668062, 41.229999]]"
1372660781620000517,B,,61.0,20000517,1372660781,A,False,"[[-8.59923, 41.149116]]"
1372662148620000534,C,,,20000534,1372662148,A,False,"[[-8.616033, 41.140485]]"
1372657325620000329,B,,16.0,20000329,1372657325,A,False,"[[-8.627778, 41.175585], [-8.647848, 41.171904], [-8.665785, 41.181066]]"
1372659442620000665,B,,20.0,20000665,1372659442,A,False,"[[-8.626554, 41.166918], [-8.610759, 41.153544]]"
1372662959620000499,B,,1.0,20000499,1372662959,A,False,"[[-8.609355, 41.177196]]"
1372663271620000454,B,,61.0,20000454,1372663271,A,False,"[[-8.599257, 41.149161], [-8.620983, 41.147478]]"
1372659724620000648,A,33579.0,,20000648,1372659724,A,False,"[[-8.6121, 41.14944], [-8.606412, 41.168844], [-8.594091, 41.185584], [-8.609319, 41.200785], [-8.624745, 41.205717], [-8.639883, 41.205168], [-8.658045, 41.21892], [-8.668035, 41.22891]]"
1372663513620000051,B,,53.0,20000051,1372663513,A,False,"[[-8.613846, 41.141187]]"
1372660878620000180,C,,,20000180,1372660878,A,False,"[[-8.604621, 41.129955]]"
1372660168620000403,C,,,20000403,1372660168,A,False,"[[-8.580078, 41.159394], [-8.581167, 41.136795], [-8.596521, 41.127768]]"
1372661172620000409,B,,20.0,20000409,1372661172,A,False,"[[-8.62713, 41.166927], [-8.609985, 41.155209]]"
1372660432620000400,B,,11.0,20000400,1372660432,A,False,"[[-8.613324, 41.166864], [-8.635293, 41.162832], [-8.655354, 41.162328]]"
1372660227620000562,C,,,20000562,1372660227,A,False,"[[-8.61237, 41.144553], [-8.632674, 41.146893]]"
1372659571620000651,B,,15.0,20000651,1372659571,A,False,"[[-8.585658, 41.148531], [-8.587539, 41.168565], [-8.607465, 41.175261]]"
1372658027620000669,B,,15.0,20000669,1372658027,A,False,"[[-8.585604, 41.148576], [-8.592129, 41.170131], [-8.609994, 41.174226], [-8.625267, 41.173191], [-8.639289, 41.169483], [-8.658684, 41.17734]]"
1372662041620000607,C,,,20000607,1372662041,A,False,"[[-8.579781, 41.146479], [-8.598699, 41.153436]]"
1372660598620000256,C,,,20000256,1372660598,A,False,"[[-8.613918, 41.151627], [-8.604522, 41.170959], [-8.584632, 41.174181], [-8.565273, 41.181129]]"
1372659472620000596,B,,7.0,20000596,1372659472,A,False,"[[-8.639928, 41.159718], [-8.620182, 41.173614], [-8.60373, 41.171472], [-8.589789, 41.168448]]"
1372662045620000049,B,,33.0,20000049,1372662045,A,False,"[[-8.600184, 41.18274], [-8.618661, 41.171679]]"
1372662088620000076,B,,52.0,20000076,1372662088,A,False,"[[-8.613324, 41.154354]]"
1372659928620000272,B,,51.0,20000272,1372659928,A,False,"[[-8.620992, 41.161041], [-8.638749, 41.149953], [-8.627346, 41.13351]]"
1372664268620000517,B,,57.0,20000517,1372664268,A,False,"[[-8.610876, 41.145624]]"
1372658347620000024,B,,15.0,20000024,1372658347,A,False,"[[-8.585649, 41.14854], [-8.589069, 41.168583], [-8.605053, 41.171751], [-8.621028, 41.173641], [-8.636301, 41.171112], [-8.65593, 41.178564], [-8.658891, 41.199822], [-8.659179, 41.220171], [-8.669412, 41.238909]]"
1372661016620000435,B,,9.0,20000435,1372661016,A,False,"[[-8.606484, 41.144463]]"
1372659194620000189,A,16389.0,,20000189,1372659194,A,False,"[[-8.665119, 41.15475], [-8.646948, 41.164659], [-8.629866, 41.172381], [-8.614998, 41.174235], [-8.601282, 41.171211], [-8.584812, 41.16654]]"
1372657859620000012,A,2002.0,,20000012,1372657859,A,False,"[[-8.606808, 41.145795], [-8.606448, 41.168052], [-8.627958, 41.172876], [-8.643429, 41.168322], [-8.656866, 41.179203], [-8.656713, 41.201334], [-8.662464, 41.2236]]"
1372654295620000455,C,,,20000455,1372654295,A,False,"[[-8.550306, 41.207166], [-8.568882, 41.199669], [-8.583741, 41.198787], [-8.593389, 41.178699], [-8.6085, 41.16474], [-8.628642, 41.169897], [-8.608689, 41.173623], [-8.594793, 41.188212], [-8.60868, 41.203458], [-8.591715, 41.214501], [-8.611209, 41.208084], [-8.632314, 41.20893], [-8.652537, 41.213925], [-8.633673, 41.206374], [-8.626149, 41.225274], [-8.627526, 41.202054], [-8.622378, 41.180346], [-8.606529, 41.167989]]"
1372661480620000421,B,,61.0,20000421,1372661480,A,False,"[[-8.599239, 41.149152], [-8.603352, 41.169645]]"
1372661321620000397,B,,30.0,20000397,1372661321,A,False,"[[-8.627085, 41.151969], [-8.648064, 41.154264], [-8.668503, 41.151915]]"
1372661674620000086,B,,9.0,20000086,1372661674,A,False,"[[-8.606547, 41.144544]]"
1372657174620000197,B,,56.0,20000197,1372657174,A,False,"[[-8.591229, 41.162724], [-8.610921, 41.174424], [-8.627598, 41.172939], [-8.648469, 41.17257]]"
1372661716620000195,B,,21.0,20000195,1372661716,A,False,"[[-8.628894, 41.16096], [-8.608689, 41.161275]]"
1372662417620000901,C,,,20000901,1372662417,A,False,"[[-8.606394, 41.178321], [-8.585847, 41.166702], [-8.580321, 41.146524]]"
1372664498620000144,B,,57.0,20000144,1372664498,A,False,"[[-8.610795, 41.145606]]"
1372663193620000100,B,,3.0,20000100,1372663193,A,False,"[[-8.665632, 41.170725]]"
1372659221620000101,B,,36.0,20000101,1372659221,A,False,"[[-8.649333, 41.154336], [-8.65143, 41.174802], [-8.664831, 41.185701], [-8.655912, 41.201694], [-8.662248, 41.223348]]"
1372659148620000009,A,47186.0,,20000009,1372659148,A,False,"[[-8.645283, 41.157387], [-8.628435, 41.172696], [-8.613414, 41.17446], [-8.595621, 41.171814], [-8.577243, 41.163165], [-8.598969, 41.171391], [-8.616519, 41.174073], [-8.630694, 41.172309], [-8.646912, 41.164776], [-8.625303, 41.163354], [-8.604108, 41.160249]]"
1372660219620000663,C,,,20000663,1372660219,A,False,"[[-8.610813, 41.145588], [-8.606574, 41.166387], [-8.59356, 41.183955], [-8.610507, 41.200857], [-8.622837, 41.204889], [-8.639235, 41.205384], [-8.656605, 41.217498], [-8.668044, 41.229864]]"
1372654628620000105,A,6895.0,,20000105,1372654628,A,False,"[[-8.657307, 41.150007], [-8.637507, 41.155803]]"
1372657629620000576,B,,12.0,20000576,1372657629,A,False,"[[-8.630667, 41.154696], [-8.648982, 41.163021], [-8.660835, 41.182452], [-8.652033, 41.202045], [-8.662491, 41.223636]]"
1372660264620000554,C,,,20000554,1372660264,A,False,"[[-8.614971, 41.147721]]"
1372662421620000304,A,36624.0,,20000304,1372662421,A,False,"[[-8.680428, 41.155524], [-8.605809, 41.14971], [-8.667981, 41.161095], [-8.647101, 41.160834], [-8.626824, 41.163462], [-8.610039, 41.152104]]"
